104506_at	1	"(2,6)"	"nuclear receptor subfamily 1, group I, member 3"	[TF Goterm][ligand nuclear]104506_at;	207007_at	"nuclear receptor subfamily 1, group I, member 3"
93696_at	1	"(2,6)"	"nuclear receptor subfamily 1, group I, member 2"	[TF Goterm][ligand nuclear][TF:nanog]93696_at;	207203_s_at	"nuclear receptor subfamily 1, group I, member 2"
92652_at	1	"(2,6)"	Notch gene homolog 4 (Drosophila)	[Notch][cell surface][RNAi:mm_343880(-0.413751)(-0.316416)(-0.202196)(100)(-0.247035)(-0.451416)(100)][RNAi:tcl1(-0.326169)(0.058544)(-0.11933)(-0.64146)(-0.227388)(100)(-0.353894)(-0.68842)][RNAi:tbx3(-0.371818)(-0.151735)(-0.172524)(-0.317451)(-0.290047)(-0.542086)(-0.343931)(-0.73903)][RNAi:esrrb(-0.335011)(100)(100)(100)(-0.398668)(-0.427738)(-0.414639)(-0.853618)][RNAi:sox2(-0.423106)(100)(100)(100)(-0.602745)(100)(-0.590097)(-0.75941)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(-0.466991)(100)(100)(100)(100)(100)(100)(100)]92652_at;	205247_at	Notch homolog 4 (Drosophila)
96422_at	1	"(2,6)"	"NK2 transcription factor related, locus 9 (Drosophila)"	[TF Goterm][TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27]96422_at;	207451_at	"NK2 transcription factor related, locus 8 (Drosophila)"
94713_at	1	"(2,6)"	myosin VIIa	[TF:h3k27]94713_at;	208189_s_at	myosin VIIA
96003_at	1	"(2,6)"	"metastasis-associated gene family, member 2"	[TF Goterm]96003_at;	203444_s_at	"metastasis associated 1 family, member 2"
95340_at	1	"(2,6)"	metallothionein 3	[TF:h3k27]95340_at;	205970_at	metallothionein 3 (growth inhibitory factor (neurotrophic))
102785_at	1	"(2,6)"	"matrilin 1, cartilage matrix protein 1"	[TF:nanog]102785_at;	206904_at	"matrilin 1, cartilage matrix protein"
92464_at	1	"(2,6)"	MAP kinase-interacting serine/threonine kinase 1	[TF:oct4][TF:sox2]92464_at;	209467_s_at	MAP kinase interacting serine/threonine kinase 1
94791_s_at	1	"(2,6)"	leukocyte tyrosine kinase	[vegf][TF:h3k27]94791_s_at;	217184_s_at	leukocyte tyrosine kinase
92764_at	1	"(2,6)"	kinase suppressor of ras 1	[TF:h3k27]92764_at;	213770_at	kinase suppressor of ras 1
101624_at	1	"(2,6)"	"K+ voltage-gated channel, subfamily S, 1"	[TF:h3k27]101624_at;	207366_at	"potassium voltage-gated channel, delayed-rectifier, subfamily S, member 1"
99509_s_at	1	"(2,6)"	Janus kinase 3	[vegf]99509_s_at;	207187_at	"Janus kinase 3 (a protein tyrosine kinase, leukocyte)"
92510_at	1	"(2,6)"	jagged 2	[Notch][TF:h3k27]92510_at;	32137_at	jagged 2
99323_at	1	"(2,6)"	"interleukin 12 receptor, beta 2"	[TF:h3k27]99323_at;	206999_at	"interleukin 12 receptor, beta 2"
92737_at	1	"(2,6)"	interferon regulatory factor 4	[TF Goterm][TF:suz12][TF:h3k27]92737_at;	204562_at	interferon regulatory factor 4
98467_at	1	"(2,6)"	"inter alpha-trypsin inhibitor, heavy chain 4"	[TF:nanog]98467_at;	37201_at	inter-alpha (globulin) inhibitor H4 (plasma Kallikrein-sensitive glycoprotein)
100716_at	1	"(2,6)"	hyaluronan synthase1	[TF:nanog]100716_at;	207316_at	hyaluronan synthase 1
103445_at	1	"(2,6)"	homeo box B6	[TF Goterm][TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27][TF:oct4]103445_at;	205366_s_at	homeobox B6
102643_at	1	"(2,6)"	homeo box A2	[TF Goterm][TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27][TF:nanog]102643_at;	214457_at	homeobox A2
104376_at	1	"(2,6)"	histone deacetylase 5	[TF Goterm]104376_at;	202455_at	histone deacetylase 5
100998_at	1	"(2,6)"	"histocompatibility 2, class II antigen A, beta 1"	[cell surface][TF:eed][TF:phc1][TF:rnf2][TF:h3k27]100998_at;	215536_at	"major histocompatibility complex, class II, DQ beta 2"
101062_at	1	"(2,6)"	heme oxygenase (decycling) 2	[TF:rnf2]101062_at;	218120_s_at	heme oxygenase (decycling) 2
94986_at	1	"(2,6)"	"guanine nucleotide binding protein (G protein), gamma 3 subunit"	[MAPKKK][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(-0.438048)(-0.421879)(-0.471885)(-0.578755)(-0.431018)(100)(-0.338487)(-0.24132)]94986_at;	222005_s_at	"guanine nucleotide binding protein (G protein), gamma 3"
98793_at	1	"(2,6)"	growth differentiation factor 5	[TF:oct4]98793_at;	206614_at	growth differentiation factor 5 (cartilage-derived morphogenetic protein-1)
100740_at	1	"(2,6)"	glycoprotein 5 (platelet)	[TF:suz12][TF:phc1][TF:rnf2][TF:h3k27]100740_at;	207926_at	glycoprotein V (platelet)
160628_at	1	"(2,6)"	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase)	[TF:h3k27][RNAi:sox2(-0.184927)(-0.420855)(-0.5179)(-0.525365)(-0.521971)(-0.580772)(-0.824085)(-0.277027)][RNAi:nanog(0.088611)(-0.058615)(-0.0956)(-0.182445)(-0.253971)(-0.425168)(-0.548169)(-0.225912)]160628_at;	36475_at	glycine C-acetyltransferase (2-amino-3-ketobutyrate coenzyme A ligase)
100630_f_at	1	"(2,6)"	"glutathione S-transferase, mu 5"	[TF:suz12][TF:eed][TF:h3k27]100630_f_at;	202554_s_at	glutathione S-transferase M3 (brain)
104685_g_at	1	"(2,6)"	"glutamate receptor, ionotropic, NMDA1 (zeta 1)"	[TF:h3k27]104685_g_at;	210782_x_at	"glutamate receptor, ionotropic, N-methyl D-aspartate 1"
101215_at	1	"(2,6)"	"gamma-aminobutyric acid (GABA-A) receptor, subunit alpha 2"	[TF:suz12][TF:rnf2][TF:h3k27]101215_at;	207014_at	"gamma-aminobutyric acid (GABA) A receptor, alpha 2"
101806_at	1	"(2,6)"	galanin receptor 3	[TF:rnf2][TF:h3k27]101806_at;	33579_i_at	galanin receptor 3
92674_at	1	"(2,6)"	forkhead box N1	[TF Goterm]92674_at;	207683_at	forkhead box N1
98831_at	1	"(2,6)"	forkhead box J1	[TF Goterm][TF:h3k27]98831_at;	205906_at	forkhead box J1
160850_at	1	"(2,6)"	folylpolyglutamyl synthetase	[ES][TF:nanog]160850_at;	202945_at	folylpolyglutamate synthase
95316_at	1	"(2,6)"	fibroblast growth factor 18	[TF:suz12][TF:h3k27][TF:nanog]95316_at;	206986_at	fibroblast growth factor 18
93654_at	1	"(2,6)"	fibroblast growth factor 12	[TF:sox2]93654_at;	207501_s_at	fibroblast growth factor 12
96218_at	1	"(2,6)"	"farnesyltransferase, CAAX box, beta"	[RNAi:dppa4(0.030542)(-0.027255)(0.019579)(-0.056125)(-0.215667)(-0.223473)(-0.265318)(0.047084)][RNAi:nanog(0.081187)(0.268614)(0.372003)(0.300843)(0.288898)(1.479512)(-0.248076)(-0.175157)]96218_at;	204764_at	"farnesyltransferase, CAAX box, beta"
93671_at	1	"(2,6)"	Ets2 repressor factor	[TF Goterm]93671_at;	203643_at	Ets2 repressor factor
103964_at	1	"(2,6)"	"estrogen related receptor, alpha"	[TF Goterm][ligand nuclear][TF:h3k27]103964_at;	1487_at	estrogen-related receptor alpha
93947_g_at	1	"(2,6)"	estrogen receptor 1 (alpha)	[TF Goterm][ligand nuclear]93947_g_at;	205225_at	estrogen receptor 1
93051_at	1	"(2,6)"	"epoxide hydrolase 2, cytoplasmic"	[TF:oct4][RNAi:tcl1(0.106386)(0.088964)(0.024935)(-0.310558)(100)(-0.262152)(-0.291866)(-0.533257)][RNAi:sox2(100)(100)(100)(100)(100)(100)(-0.735983)(-0.603638)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)]93051_at;	209368_at	"epoxide hydrolase 2, cytoplasmic"
101587_at	1	"(2,6)"	"epoxide hydrolase 1, microsomal"	[RNAi:esrrb(-0.011532)(-0.183272)(100)(100)(-0.118799)(100)(100)(100)][RNAi:sox2(100)(100)(100)(100)(100)(100)(100)(100)]101587_at;	202017_at	"epoxide hydrolase 1, microsomal (xenobiotic)"
96344_at	1	"(2,6)"	"enolase 3, beta muscle"	[RNAi:sox2(0.372971)(0.414161)(0.39794)(0.393551)(0.428376)(0.240859)(0.260024)(0.403538)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)]96344_at;	204483_at	"enolase 3 (beta, muscle)"
100486_at	1	"(2,6)"	enhancer of zeste homolog 1 (Drosophila)	[TF:nanog]100486_at;	32259_at	enhancer of zeste homolog 1 (Drosophila)
100766_at	1	"(2,6)"	endothelin 3	[TF:h3k27]100766_at;	208399_s_at	endothelin 3
94720_at	1	"(2,6)"	"E26 avian leukemia oncogene 1, 5' domain"	[TF Goterm][TF:h3k27]94720_at;	214447_at	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)
103460_at	1	"(2,6)"	DNA-damage-inducible transcript 4	[ES][TF:rnf2][TF:h3k27][TF:oct4][TF:nanog][RNAi:nanog(-0.094609)(0.1007)(0.230983)(0.066833)(-0.115232)(100)(-0.347375)(-0.359753)]103460_at;	202887_s_at	DNA-damage-inducible transcript 4
99836_at	1	"(2,6)"	"cytochrome P450, family 27, subfamily b, polypeptide 1"	[TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27]99836_at;	205676_at	"cytochrome P450, family 27, subfamily B, polypeptide 1"
101335_at	1	"(2,6)"	"cyclin-dependent kinase 5, regulatory subunit 2 (p39)"	[TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27]101335_at;	205852_at	"cyclin-dependent kinase 5, regulatory subunit 2 (p39)"
102664_at	1	"(2,6)"	"cyclin-dependent kinase 5, regulatory subunit (p35) 1"	[TF:h3k27]102664_at;	204995_at	"cyclin-dependent kinase 5, regulatory subunit 1 (p35)"
99179_at	1	"(2,6)"	CUE domain containing 2	[RNAi:nanog(-0.118954)(-0.118728)(-0.031964)(-0.123988)(-0.124911)(100)(-0.482443)(-0.280491)]99179_at;	218097_s_at	CUE domain containing 2
95290_at	1	"(2,6)"	corticotropin releasing hormone receptor 1	[TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27]95290_at;	214619_at	corticotropin releasing hormone receptor 1
162351_f_at	1	"(2,6)"	copper chaperone for superoxide dismutase	[TF:oct4][TF:sox2]162351_f_at;	203522_at	copper chaperone for superoxide dismutase
99111_at	1	"(2,6)"	ClpB caseinolytic peptidase B homolog (E. coli)	[TF Goterm]99111_at;	221845_s_at	ClpB caseinolytic peptidase B homolog (E. coli)
160744_r_at	1	"(2,6)"	chymotrypsin-like	[TF:nanog][TF:nanog]160744_r_at;	214377_s_at	chymotrypsin-like
103249_at	1	"(2,6)"	chordin	[TF:suz12][TF:eed][TF:phc1][TF:h3k27]103249_at;	211248_s_at	chordin
100973_i_at	1	"(2,6)"	chemokine (C-C motif) ligand 27	[TF:nanog]100973_i_at;	207955_at	chemokine (C-C motif) ligand 27
160705_at	1	"(2,6)"	Cbp/p300-interacting transactivator with Glu/Asp-rich carboxy-terminal domain 1	[TF Goterm][TF:eed][TF:phc1][TF:rnf2][TF:h3k27][RNAi:sox2(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)]160705_at;	207144_s_at	"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 1"
92395_r_at	1	"(2,6)"	cAMP responsive element binding protein-like 1	[TF Goterm]92395_r_at;	203168_at	cAMP responsive element binding protein-like 1
102316_at	1	"(2,6)"	calpain 5	[RNAi:mm_343880(-0.077957)(-0.087433)(100)(100)(-0.239381)(100)(100)][RNAi:tcl1(-0.129466)(-0.128932)(100)(100)(100)(100)(100)(-0.135921)][RNAi:esrrb(-0.126873)(-0.195114)(100)(100)(-0.386149)(-0.388762)(-0.211788)(-0.030244)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(-0.011913)(-0.098113)(100)(-0.077771)(-0.34631)(100)(100)(100)]102316_at;	205166_at	calpain 5
103098_at	1	"(2,6)"	brain-specific angiogenesis inhibitor 1-associated protein 2	[TF:h3k27]103098_at;	205294_at	BAI1-associated protein 2
161404_at	1	"(2,6)"	betaine-homocysteine methyltransferase	[TF:h3k27]161404_at;	206119_at	betaine-homocysteine methyltransferase
92575_at	1	"(2,6)"	aryl-hydrocarbon receptor-interacting protein	[TF Goterm]92575_at;	201782_s_at	aryl hydrocarbon receptor interacting protein
92529_s_at	1	"(2,6)"	aryl hydrocarbon receptor nuclear translocator	[TF Goterm][TF:rnf2][TF:h3k27]92529_s_at;	218221_at	aryl hydrocarbon receptor nuclear translocator
99910_at	1	"(2,6)"	"amiloride-sensitive cation channel 1, neuronal (degenerin)"	[TF:oct4][TF:nanog][TF:nanog]99910_at;	206690_at	"amiloride-sensitive cation channel 1, neuronal (degenerin)"
102582_at	1	"(2,6)"	adenomatosis polyposis coli 2	[TF:suz12][TF:h3k27]102582_at;	205320_at	adenomatosis polyposis coli 2
96744_at	1	"(2,6)"	"acid phosphatase 6, lysophosphatidic"	[TF:oct4][TF:sox2][TF:sox2][RNAi:tbx3(-0.000057)(-0.141174)(-0.440604)(-0.453069)(-0.245281)(-0.512581)(-0.464382)(-0.418974)][RNAi:esrrb(-0.036338)(-0.22992)(-0.365355)(-0.437951)(-0.519665)(-0.543142)(-0.456045)(-0.526512)][RNAi:sox2(-0.271839)(-0.321937)(-0.406921)(-0.526076)(-0.428241)(-0.300363)(-0.540689)(-0.389278)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(-0.189579)(-0.258342)(-0.324543)(-0.486419)(-0.42943)(100)(-0.650339)(-0.626825)]96744_at;	218795_at	"acid phosphatase 6, lysophosphatidic"
92357_at	1	"(2,6)"	a disintegrin and metallopeptidase domain 23	[TF:nanog]92357_at;	206046_at	ADAM metallopeptidase domain 23
92414_at	1	"(2,6)"	a disintegrin and metallopeptidase domain 12 (meltrin alpha)	[TF:h3k27][TF:oct4]92414_at;	204943_at	ADAM metallopeptidase domain 12 (meltrin alpha)
160817_at	1	"(3,1)"	transmembrane protein 40	[TF:nanog]160817_at;	219503_s_at	transmembrane protein 40
161315_i_at	1	"(3,1)"	transmembrane 4 superfamily member 1	[TF:nanog]161315_i_at;	209386_at	transmembrane 4 L six family member 1
98110_at	1	"(3,1)"	transformed mouse 3T3 cell double minute 2	[TF:nanog]98110_at;	217373_x_at	"Mdm2, transformed 3T3 cell double minute 2, p53 binding protein (mouse)"
102012_at	1	"(3,1)"	src family associated phosphoprotein 2	[TF:oct4][RNAi:oct4(100)(100)(100)(100)(100)(-1.04509)(100)(100)]102012_at;	204362_at	src family associated phosphoprotein 2
103818_at	1	"(3,1)"	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 7"	[ES][TF:nanog][RNAi:oct4(-1.079713)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(-0.109968)(-0.185765)(-0.149612)(-0.207252)(-0.155609)(100)(-0.509705)(-0.397387)]103818_at;	204588_s_at	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 7"
97122_at	1	"(3,1)"	sine oculis-related homeobox 5 homolog (Drosophila)	[TF Goterm]97122_at;	217661_x_at	sine oculis homeobox homolog 5 (Drosophila)
101781_f_at	1	"(3,1)"	"similar to H3 histone, family 3B"	[TF:oct4][TF:nanog]101781_f_at;	209069_s_at	"H3 histone, family 3B (H3.3B)"
97890_at	1	"(3,1)"	serum/glucocorticoid regulated kinase	[ES][TF:oct4][TF:oct4][TF:sox2][TF:nanog][TF:nanog][TF:nanog][RNAi:oct4(-0.01843)(0.025802)(0.062998)(0.04665)(0.134397)(0.102372)(0.089024)(0.02888)][RNAi:nanog(0.037154)(-0.110227)(-0.041328)(-0.137392)(-0.09889)(-0.066126)(-0.446092)(-0.41933)]97890_at;	201739_at	serum/glucocorticoid regulated kinase
93680_at	1	"(3,1)"	serine/threonine kinase 10	[TF:suz12][TF:rnf2][TF:h3k27]93680_at;	40420_at	serine/threonine kinase 10
96060_at	1	"(3,1)"	"serine (or cysteine) peptidase inhibitor, clade B, member 6a"	[TF:sox2][TF:nanog]96060_at;	211474_s_at	"serpin peptidase inhibitor, clade B (ovalbumin), member 6"
101995_at	1	"(3,1)"	sequestosome 1	[TF Goterm][TF:sox2][RNAi:sox2(0.148512)(0.221782)(0.357557)(0.361694)(0.331605)(0.434717)(0.164485)(0.188062)]101995_at;	201471_s_at	sequestosome 1
97798_at	1	"(3,1)"	RIKEN cDNA 4930504E06 gene	[RNAi:mm_343880(-0.106568)(-0.162661)(-0.213775)(-0.33139)(-0.317569)(-0.472708)(-0.355456)][RNAi:tcl1(-0.163218)(-0.002986)(-0.077629)(-0.245789)(-0.395622)(-0.311642)(-0.187564)(-0.203539)][RNAi:tbx3(-0.162401)(0.012107)(-0.180683)(-0.257756)(-0.277287)(-0.459308)(-0.265941)(-0.269373)]97798_at;	221856_s_at	"family with sequence similarity 63, member A"
95108_at	1	"(3,1)"	RIKEN cDNA 2700055K07 gene	[TF:suz12][TF:h3k27]95108_at;	218876_at	brain specific protein /// brain specific protein
92235_g_at	1	"(3,1)"	retinoid X receptor alpha	[TF Goterm][ligand nuclear][TF:h3k27]92235_g_at;	202449_s_at	"retinoid X receptor, alpha"
99523_at	1	"(3,1)"	RAN binding protein 10	[TF:phc1]99523_at;	53987_at	RAN binding protein 10
101297_at	1	"(3,1)"	"protein tyrosine phosphatase, receptor type, C"	[Jak_stat][cell surface]101297_at;	212588_at	"protein tyrosine phosphatase, receptor type, C"
101308_at	1	"(3,1)"	"potassium voltage gated channel, Shab-related subfamily, member 1"	[TF:h3k27][TF:nanog]101308_at;	211006_s_at	"potassium voltage-gated channel, Shab-related subfamily, member 1"
104070_at	1	"(3,1)"	p300/CBP-associated factor	[ES][TF Goterm][TF:oct4][TF:sox2][TF:nanog]104070_at;	203845_at	p300/CBP-associated factor
99158_at	1	"(3,1)"	osteoclast stimulating factor 1	[TF Goterm]99158_at;	204479_at	osteoclast stimulating factor 1
94968_at	1	"(3,1)"	nuclear transcription factor-Y gamma	[TF Goterm]94968_at;	211251_x_at	"nuclear transcription factor Y, gamma"
92249_g_at	1	"(3,1)"	"nuclear receptor subfamily 4, group A, member 2"	[TF Goterm][ligand nuclear]92249_g_at;	204622_x_at	"nuclear receptor subfamily 4, group A, member 2"
102371_at	1	"(3,1)"	"nuclear receptor subfamily 4, group A, member 1"	[TF Goterm][ligand nuclear]102371_at;	202340_x_at	"nuclear receptor subfamily 4, group A, member 1"
160108_at	1	"(3,1)"	nuclear protein 1	[RNAi:dppa4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:mm_343880(100)(100)(100)(100)(100)(100)(100)][RNAi:tcl1(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:tbx3(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:esrrb(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:oct4(100)(100)(100)(100)(-0.229582)(100)(-0.46741)(-0.367238)][RNAi:nanog(100)(100)(100)(100)(100)(100)(100)(100)]160108_at;	209230_s_at	p8 protein (candidate of metastasis 1)
98968_at	1	"(3,1)"	myosin Va	[ES][TF:rnf2][TF:h3k27]98968_at;	204527_at	"myosin VA (heavy polypeptide 12, myoxin)"
92926_at	1	"(3,1)"	myeloproliferative leukemia virus oncogene	[TF Goterm]92926_at;	207550_at	myeloproliferative leukemia virus oncogene
94101_at	1	"(3,1)"	myeloid zinc finger 1	[TF Goterm]94101_at;	40569_at	zinc finger protein 42 (myeloid-specific retinoic acid-responsive)
104712_at	1	"(3,1)"	myelocytomatosis oncogene	[ES][TF Goterm][Wnt genmapp][TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27][RNAi:sox2(0.089888)(-0.086814)(0.078952)(0.23753)(100)(0.023668)(0.515436)(100)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(-0.085554)(-0.134859)(-0.187222)(0.105239)(100)(100)(1.072235)(100)]104712_at;	202431_s_at	v-myc myelocytomatosis viral oncogene homolog (avian)
99095_at	1	"(3,1)"	Max protein	[TF Goterm][TF:sox2]99095_at;	209332_s_at	MYC associated factor X
94688_at	1	"(3,1)"	MAX dimerization protein 1	[TF Goterm]94688_at;	206877_at	MAX dimerization protein 1
101070_at	1	"(3,1)"	"makorin, ring finger protein, 1"	[ES][TF:oct4][TF:oct4][TF:sox2][TF:nanog]101070_at;	201285_at	"makorin, ring finger protein, 1 /// makorin, ring finger protein, 1"
99622_at	1	"(3,1)"	Kruppel-like factor 4 (gut)	[ES][TF Goterm][TF:h3k27][TF:sox2][TF:sox2][TF:nanog][TF:nanog][RNAi:mm_343880(-0.28333)(-0.171819)(-0.367104)(-0.356196)(-0.446393)(-0.487168)(-0.382309)][RNAi:tcl1(-0.374356)(-0.147347)(-0.244241)(-0.263312)(-0.483744)(-0.28865)(-0.06033)(-0.277123)][RNAi:esrrb(-0.296862)(-0.429083)(-0.524784)(-0.197457)(-0.44067)(-0.489787)(-0.266462)(-0.592751)][RNAi:sox2(-0.635507)(-0.628285)(-0.54181)(-0.547484)(-0.805583)(-0.472049)(0.022334)(-0.39064)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(-0.17374)(-0.190501)(-0.488189)(-0.504864)(-0.598569)(100)(-0.243293)(-0.487257)]99622_at;	221841_s_at	Kruppel-like factor 4 (gut)
96109_at	1	"(3,1)"	Kruppel-like factor 2 (lung)	[ES][TF Goterm][TF:suz12][TF:phc1][TF:rnf2][TF:h3k27][RNAi:mm_343880(-0.118916)(-0.096669)(-0.097972)(-0.365081)(-0.28936)(-0.367061)(-0.519168)][RNAi:tcl1(-0.215623)(-0.354296)(-0.530152)(-0.56863)(-0.398156)(-0.253722)(-0.368636)(-0.164129)][RNAi:sox2(-0.405377)(-0.456382)(-0.493748)(-0.533646)(-0.380318)(-0.66986)(-0.823744)(-0.639271)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(0.127801)(-0.073523)(-0.111737)(-0.166871)(-0.185476)(100)(-0.449958)(-0.421616)]96109_at;	219371_s_at	Kruppel-like factor 2 (lung)
104293_at	1	"(3,1)"	kelch-like 21 (Drosophila)	[RNAi:nanog(0.135387)(0.222508)(0.303769)(0.356613)(0.304562)(100)(0.143263)(0.058864)]104293_at;	203068_at	kelch-like 21 (Drosophila)
96752_at	1	"(3,1)"	intercellular adhesion molecule	[RNAi:tcl1(-0.072474)(-0.001293)(-0.008275)(-0.142439)(-0.261378)(-0.176247)(-0.337852)(-0.464739)][RNAi:tbx3(-0.198938)(-0.192932)(-0.205707)(-0.33302)(-0.239962)(-0.249175)(-0.508131)(-0.454922)][RNAi:esrrb(-0.157393)(-0.128009)(-0.121412)(-0.308907)(-0.333603)(-0.335596)(-0.585332)(-0.662847)][RNAi:oct4(-0.903561)(100)(-0.699001)(-0.794508)(-0.925917)(-0.677749)(-1.021636)(-1.140725)][RNAi:nanog(-0.113651)(-0.007902)(-0.038867)(-0.066365)(-0.183218)(100)(-0.701739)(-0.612184)]96752_at;	202637_s_at	"intercellular adhesion molecule 1 (CD54), human rhinovirus receptor"
98390_at	1	"(3,1)"	inosine 5'-phosphate dehydrogenase 1	[TF:h3k27]98390_at;	204169_at	IMP (inosine monophosphate) dehydrogenase 1
102580_r_at	1	"(3,1)"	homeo box A6	[TF Goterm][TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27]102580_r_at;	208557_at	homeobox A6
102904_at	1	"(3,1)"	"histocompatibility 2, class II antigen E alpha"	[cell surface]102904_at;	210982_s_at	"major histocompatibility complex, class II, DR alpha"
93483_at	1	"(3,1)"	hemopoietic cell kinase	[vegf][RNAi:mm_343880(-0.069703)(-0.141223)(-0.219909)(-0.36331)(-0.409506)(-0.404335)(-0.505767)][RNAi:tcl1(-0.044197)(-0.190625)(-0.263253)(-0.477283)(-0.456261)(-0.41753)(-0.436368)(-0.298492)][RNAi:tbx3(0.054059)(0.001699)(-0.122455)(-0.380233)(-0.327568)(-0.345228)(-0.405428)(-0.285688)][RNAi:esrrb(0.103985)(0.061717)(-0.085987)(-0.251918)(-0.345978)(-0.286538)(-0.336287)(-0.358202)][RNAi:oct4(-0.697833)(-1.012817)(-1.041732)(-1.102722)(-1.144558)(-0.883185)(-1.178592)(100)][RNAi:nanog(0.037401)(-0.101322)(-0.516581)(-0.524531)(-0.589655)(-0.807917)(-0.598808)(-0.527903)]93483_at;	208018_s_at	hemopoietic cell kinase
160139_at	1	"(3,1)"	heat shock protein 8	[ES][TF:oct4][TF:nanog]160139_at;	221667_s_at	heat shock 22kDa protein 8
104597_at	1	"(3,1)"	guanylate nucleotide binding protein 2	[TF:oct4][TF:nanog][RNAi:dppa4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:mm_343880(100)(100)(100)(100)(100)(100)(100)][RNAi:tcl1(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:tbx3(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:esrrb(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:sox2(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(100)(100)(100)(100)(100)(100)(100)(100)]104597_at;	202748_at	"guanylate binding protein 2, interferon-inducible /// guanylate binding protein 2, interferon-inducible"
96840_at	1	"(3,1)"	gamma-aminobutyric acid (GABA-A) receptor-associated protein-like 2	[RNAi:tbx3(-0.029091)(-0.262356)(-0.26929)(-0.36303)(-0.189077)(-0.396818)(-0.256351)(-0.206438)][RNAi:esrrb(-0.111439)(-0.35339)(-0.29068)(-0.366143)(-0.187039)(-0.358125)(-0.268674)(-0.275499)]96840_at;	209046_s_at	GABA(A) receptor-associated protein-like 2
100357_g_at	1	"(3,1)"	G protein-coupled receptor associated sorting protein 1	[TF:nanog]100357_g_at;	204793_at	G protein-coupled receptor associated sorting protein 1
96183_at	1	"(3,1)"	forkhead box P1	[TF Goterm][TF:nanog]96183_at;	215221_at	Forkhead box P1
101209_at	1	"(3,1)"	"Fc receptor, IgE, high affinity I, alpha polypeptide"	[MAPKKK][cell surface]101209_at;	211734_s_at	"Fc fragment of IgE, high affinity I, receptor for; alpha polypeptide /// Fc fragment of IgE, high affinity I, receptor for; alpha polypeptide"
93058_at	1	"(3,1)"	eukaryotic translation initiation factor 1A	[RNAi:mm_343880(0.102559)(0.018134)(0.11972)(0.478186)(0.236657)(0.344751)(0.229458)][RNAi:nanog(0.169662)(0.068739)(0.133654)(0.224866)(0.310262)(0.898184)(0.410852)(0.249871)]93058_at;	204409_s_at	"eukaryotic translation initiation factor 1A, Y-linked"
92855_at	1	"(3,1)"	eukaryotic translation initiation factor 1	[TF:nanog]92855_at;	211956_s_at	eukaryotic translation initiation factor 1
98802_at	1	"(3,1)"	epiregulin	[TF:h3k27]98802_at;	205767_at	epiregulin
103980_at	1	"(3,1)"	Eph receptor A2	[RNAi:oct4(-0.49592)(-0.385447)(-0.467074)(-0.433334)(-0.269744)(-0.296817)(-0.346353)(-0.395061)]103980_at;	203499_at	EPH receptor A2
103891_i_at	1	"(3,1)"	elongation factor RNA polymerase II 2	[RNAi:dppa4(-0.119832)(0.495231)(0.171659)(0.053924)(-0.130637)(-0.30374)(-0.133193)(0.16843)][RNAi:tbx3(-0.242598)(0.127722)(-0.04582)(0.476077)(0.376727)(0.302939)(0.123059)(-0.080052)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)]103891_i_at;	214446_at	"elongation factor, RNA polymerase II, 2"
